step,mloss,gloss,loss
5160.0,0.8627,0.624,1.4867
5161.0,0.9089,0.6204,1.5293
5162.0,0.8833,0.6219,1.5051999999999999
5163.0,0.8786,0.6271,1.5057
5164.0,0.8681,0.6163,1.4844
5165.0,0.9033,0.6242,1.5274999999999999
5166.0,0.888,0.6191,1.5070999999999999
5167.0,0.9268,0.638,1.5648
5168.0,0.898,0.6216,1.5196
5169.0,0.8748,0.6235,1.4983
5170.0,0.875,0.6318,1.5068000000000001
5171.0,0.8937,0.6021,1.4958
5172.0,0.8696,0.6198,1.4894
5173.0,0.902,0.6472,1.5492
5174.0,0.9177,0.6359,1.5535999999999999
5175.0,0.8732,0.6308,1.504
5176.0,0.8674,0.6224,1.4897999999999998
5177.0,0.8987,0.6338,1.5325000000000002
5178.0,0.8953,0.6309,1.5262
5179.0,0.9193,0.6198,1.5391
5180.0,0.8766,0.6063,1.4828999999999999
5181.0,0.8452,0.6231,1.4683
5182.0,0.9003,0.6147,1.5150000000000001
5183.0,0.9115,0.6191,1.5306
5184.0,0.9065,0.6234,1.5299
5185.0,0.8967,0.6152,1.5119
5186.0,0.9166,0.6381,1.5547
5187.0,0.8559,0.6154,1.4712999999999998
5188.0,0.8941,0.6233,1.5173999999999999
5189.0,0.8819,0.6261,1.508
5190.0,0.9053,0.6162,1.5215
5191.0,0.8969,0.6227,1.5196
5192.0,0.9295,0.6273,1.5568
5193.0,0.8933,0.6167,1.51
5194.0,0.8912,0.6087,1.4999
5195.0,0.8796,0.6197,1.4993
5196.0,0.9011,0.614,1.5151
5197.0,0.9172,0.6212,1.5384
5198.0,0.8753,0.615,1.4903
5199.0,0.9141,0.6068,1.5209000000000001
5200.0,0.8801,0.6066,1.4867
5201.0,0.8725,0.6122,1.4847000000000001
5202.0,0.8998,0.6224,1.5222
5203.0,0.874,0.6204,1.4944
5204.0,0.902,0.6187,1.5207000000000002
5205.0,0.8796,0.6396,1.5192
5206.0,0.8851,0.6291,1.5142
5207.0,0.8842,0.6266,1.5108000000000001
5208.0,0.8808,0.611,1.4918
5209.0,0.9093,0.6259,1.5352000000000001
5210.0,0.8887,0.6305,1.5192
5211.0,0.9085,0.6286,1.5371000000000001
5212.0,0.895,0.617,1.512
5213.0,0.9,0.625,1.525
5214.0,0.9292,0.6281,1.5573000000000001
5215.0,0.91,0.632,1.542
5216.0,0.8667,0.6168,1.4835
5217.0,0.9114,0.6285,1.5398999999999998
5218.0,0.8601,0.6208,1.4809
5219.0,0.8875,0.6121,1.4996
5220.0,0.8996,0.6273,1.5269
5221.0,0.8593,0.617,1.4763
5222.0,0.8692,0.6201,1.4893
5223.0,0.9059,0.6144,1.5203
5224.0,0.9146,0.6311,1.5457
5225.0,0.9172,0.6186,1.5358
5226.0,0.9452,0.6175,1.5627
5227.0,0.8884,0.6103,1.4987
5228.0,0.9304,0.6177,1.5481
5229.0,0.8956,0.632,1.5276
5230.0,0.8848,0.6155,1.5003000000000002
5231.0,0.9027,0.6179,1.5206
5232.0,0.9101,0.6358,1.5459
5233.0,0.8591,0.6272,1.4863
5234.0,0.873,0.6097,1.4827
5235.0,0.8966,0.6363,1.5329
5236.0,0.8937,0.6369,1.5306000000000002
5237.0,0.8541,0.6173,1.4714
5238.0,0.8915,0.6134,1.5049
5239.0,0.8858,0.6236,1.5094
5240.0,0.8789,0.6186,1.4975
5241.0,0.8897,0.6217,1.5114
5242.0,0.8704,0.6133,1.4836999999999998
5243.0,0.935,0.6137,1.5487000000000002
5244.0,0.8763,0.6335,1.5097999999999998
5245.0,0.8801,0.6208,1.5009000000000001
5246.0,0.8819,0.6086,1.4905
5247.0,0.8816,0.6114,1.493
5248.0,0.8566,0.6333,1.4899
5249.0,0.93,0.6333,1.5633
5250.0,0.9079,0.6196,1.5275
5251.0,0.9519,0.6024,1.5543
5252.0,0.8741,0.6147,1.4888
5253.0,0.899,0.6356,1.5346000000000002
5254.0,0.925,0.6302,1.5552000000000001
5255.0,0.8851,0.6117,1.4968
5256.0,0.9186,0.6121,1.5307
5257.0,0.8723,0.6271,1.4994
5258.0,0.8794,0.623,1.5024
5259.0,0.8633,0.6139,1.4771999999999998
5260.0,0.876,0.6176,1.4936
5261.0,0.8985,0.6184,1.5169
5262.0,0.8529,0.606,1.4588999999999999
5263.0,0.9212,0.6295,1.5507
5264.0,0.8981,0.6119,1.51
5265.0,0.8972,0.6242,1.5213999999999999
5266.0,0.8292,0.6372,1.4664000000000001
5267.0,0.9017,0.6352,1.5369
5268.0,0.8863,0.6381,1.5244
5269.0,0.9107,0.6198,1.5305
5270.0,0.8766,0.6324,1.509
5271.0,0.9062,0.6371,1.5433
5272.0,0.883,0.6242,1.5072
5273.0,0.8978,0.6321,1.5299
5274.0,0.8941,0.6134,1.5074999999999998
5275.0,0.9022,0.6206,1.5228000000000002
5276.0,0.8602,0.6273,1.4874999999999998
5277.0,0.8814,0.6101,1.4914999999999998
5278.0,0.8863,0.6188,1.5051
5279.0,0.9084,0.6248,1.5332
5280.0,0.8667,0.6251,1.4918
5281.0,0.892,0.6001,1.4921
5282.0,0.8707,0.6265,1.4971999999999999
5283.0,0.8754,0.6266,1.502
5284.0,0.9167,0.6234,1.5400999999999998
5285.0,0.8657,0.6129,1.4786000000000001
5286.0,0.8798,0.6145,1.4943
5287.0,0.8669,0.6115,1.4784000000000002
5288.0,0.8762,0.6099,1.4861
5289.0,0.9147,0.6021,1.5168
5290.0,0.868,0.6132,1.4811999999999999
5291.0,0.9146,0.6109,1.5255
5292.0,0.8938,0.6295,1.5232999999999999
5293.0,0.9733,0.6231,1.5964
5294.0,0.8968,0.6253,1.5221
5295.0,0.9577,0.6243,1.5819999999999999
5296.0,0.9438,0.6374,1.5812
5297.0,0.8751,0.6525,1.5276
5298.0,0.8964,0.618,1.5144
5299.0,0.8915,0.6194,1.5109
5300.0,0.9343,0.6253,1.5596
5301.0,0.8835,0.6224,1.5059
5302.0,0.9096,0.6183,1.5278999999999998
5303.0,0.898,0.6232,1.5211999999999999
5304.0,0.889,0.6347,1.5237
5305.0,0.8896,0.6193,1.5089
5306.0,0.901,0.6146,1.5156
5307.0,0.8818,0.6241,1.5059
5308.0,0.8996,0.6225,1.5221
5309.0,0.877,0.6128,1.4898
5310.0,0.9328,0.6177,1.5505
5311.0,0.8966,0.6126,1.5091999999999999
5312.0,0.9271,0.6283,1.5554000000000001
5313.0,0.8948,0.6162,1.5110000000000001
5314.0,0.8861,0.623,1.5091
5315.0,0.8947,0.6101,1.5048
5316.0,0.8844,0.6212,1.5055999999999998
5317.0,0.9083,0.6272,1.5354999999999999
5318.0,0.8835,0.6162,1.4996999999999998
5319.0,0.867,0.6274,1.4944
5320.0,0.8666,0.6323,1.4989
5321.0,0.8649,0.62,1.4849
5322.0,0.8893,0.6205,1.5098
5323.0,0.8702,0.6108,1.4809999999999999
5324.0,0.8598,0.6114,1.4712
5325.0,0.9071,0.626,1.5331000000000001
5326.0,0.8969,0.6153,1.5122
5327.0,0.8851,0.616,1.5011
5328.0,0.9317,0.6145,1.5462
5329.0,0.8539,0.6201,1.474
5330.0,0.8871,0.6139,1.501
5331.0,0.8634,0.6197,1.4830999999999999
5332.0,0.8957,0.6055,1.5012
5333.0,0.8904,0.6297,1.5201
5334.0,0.8805,0.6599,1.5404
5335.0,0.8997,0.6462,1.5459
5336.0,0.8928,0.644,1.5368
5337.0,0.8629,0.6295,1.4924
5338.0,0.8814,0.638,1.5194
5339.0,0.8899,0.6089,1.4988000000000001
5340.0,0.8593,0.6175,1.4768
5341.0,0.8903,0.6232,1.5135
5342.0,0.92,0.6142,1.5342
5343.0,0.9144,0.6236,1.538
5344.0,0.9165,0.6131,1.5295999999999998
5345.0,0.8314,0.6232,1.4546000000000001
5346.0,0.8637,0.6226,1.4863
5347.0,0.9107,0.6061,1.5168
5348.0,0.9,0.6318,1.5318
5349.0,0.8712,0.616,1.4872
5350.0,0.896,0.6129,1.5089000000000001
5351.0,0.8934,0.6074,1.5008
5352.0,0.9112,0.6248,1.536
5353.0,0.8806,0.6304,1.5110000000000001
5354.0,0.8619,0.6136,1.4755
5355.0,0.9234,0.6216,1.545
5356.0,0.928,0.6224,1.5504
5357.0,0.8998,0.6111,1.5109
5358.0,0.9084,0.6246,1.533
5359.0,0.8604,0.6231,1.4835
5360.0,0.9007,0.6222,1.5229
5361.0,0.8767,0.6177,1.4944000000000002
5362.0,0.8786,0.6451,1.5237
5363.0,0.8893,0.6185,1.5078
5364.0,0.9034,0.6382,1.5415999999999999
5365.0,0.9374,0.6221,1.5594999999999999
5366.0,0.9058,0.6139,1.5197
5367.0,0.902,0.6265,1.5285
5368.0,0.8595,0.6124,1.4719000000000002
5369.0,0.889,0.6192,1.5082
5370.0,0.8604,0.6216,1.4820000000000002
5371.0,0.8936,0.6142,1.5078
5372.0,0.8753,0.6082,1.4834999999999998
5373.0,0.8877,0.609,1.4967000000000001
5374.0,0.8925,0.619,1.5114999999999998
5375.0,0.9064,0.6247,1.5311
5376.0,0.9062,0.6407,1.5469
5377.0,0.8992,0.6654,1.5646
5378.0,0.8842,0.6467,1.5309
5379.0,0.9106,0.6133,1.5238999999999998
5380.0,0.8948,0.6304,1.5252
5381.0,0.882,0.6435,1.5255
5382.0,0.8711,0.6278,1.4989
5383.0,0.8737,0.6247,1.4984000000000002
5384.0,0.9035,0.6332,1.5367
5385.0,0.8856,0.6302,1.5158
5386.0,0.911,0.6235,1.5345
5387.0,0.9377,0.64,1.5777
5388.0,0.8769,0.6289,1.5058
5389.0,0.8961,0.616,1.5121
5390.0,0.8716,0.6292,1.5008
5391.0,0.9458,0.628,1.5737999999999999
5392.0,0.8995,0.6088,1.5083
5393.0,0.8524,0.6201,1.4725000000000001
5394.0,0.8511,0.6265,1.4775999999999998
5395.0,0.8903,0.6187,1.509
5396.0,0.8575,0.6222,1.4797
5397.0,0.8986,0.6222,1.5208
5398.0,0.9055,0.613,1.5185
5399.0,0.9307,0.6156,1.5463
5400.0,0.879,0.6209,1.4999
5401.0,0.916,0.6307,1.5467
5402.0,0.9086,0.6289,1.5375
5403.0,0.8684,0.6226,1.491
5404.0,0.897,0.6227,1.5197
5405.0,0.8882,0.6208,1.509
5406.0,0.8932,0.6079,1.5011
5407.0,0.8876,0.6122,1.4998
5408.0,0.8696,0.5947,1.4643000000000002
5409.0,0.8898,0.6162,1.506
5410.0,0.8883,0.6068,1.4950999999999999
5411.0,0.9048,0.6156,1.5204
5412.0,0.8809,0.6191,1.5
5413.0,0.8695,0.6232,1.4927000000000001
5414.0,0.8722,0.6239,1.4961
5415.0,0.9113,0.6166,1.5279
5416.0,0.8512,0.6215,1.4727000000000001
5417.0,0.892,0.6211,1.5131000000000001
5418.0,0.9306,0.6107,1.5413000000000001
5419.0,0.8818,0.6274,1.5091999999999999
5420.0,0.8871,0.6135,1.5006
5421.0,0.8744,0.617,1.4914
5422.0,0.9172,0.6185,1.5357
5423.0,0.9134,0.6259,1.5393
5424.0,0.9288,0.643,1.5718
5425.0,0.8727,0.6584,1.5311
5426.0,0.8773,0.6287,1.506
5427.0,0.8889,0.6281,1.517
5428.0,0.8991,0.6274,1.5265
5429.0,0.9052,0.6269,1.5321
5430.0,0.8818,0.6274,1.5091999999999999
5431.0,0.8752,0.6133,1.4885
5432.0,0.8909,0.6369,1.5278
5433.0,0.872,0.6246,1.4966
5434.0,0.9462,0.6409,1.5871
5435.0,0.8846,0.616,1.5006
5436.0,0.8936,0.626,1.5196
5437.0,0.9151,0.6222,1.5373
5438.0,0.9322,0.6125,1.5447000000000002
5439.0,0.8877,0.6155,1.5032
5440.0,0.888,0.6195,1.5075
5441.0,0.8896,0.6155,1.5051
5442.0,0.8847,0.609,1.4937
5443.0,0.929,0.6376,1.5666
5444.0,0.8752,0.6275,1.5027
5445.0,0.8742,0.6083,1.4825
5446.0,0.8824,0.618,1.5004
5447.0,0.8499,0.6228,1.4727000000000001
5448.0,0.8618,0.6079,1.4697
5449.0,0.8951,0.6096,1.5047000000000001
5450.0,0.9081,0.6303,1.5384
5451.0,0.8848,0.6215,1.5063
5452.0,1.092,0.6384,1.7304
5453.0,0.8933,0.6184,1.5116999999999998
5454.0,0.8711,0.6193,1.4904
5455.0,0.8319,0.6369,1.4687999999999999
5456.0,0.9081,0.6184,1.5265
5457.0,0.8765,0.6185,1.495
5458.0,0.8834,0.638,1.5213999999999999
5459.0,0.8994,0.6185,1.5179
5460.0,0.847,0.6058,1.4527999999999999
5461.0,0.8787,0.62,1.4987
5462.0,0.8936,0.6196,1.5131999999999999
5463.0,0.8841,0.6208,1.5049000000000001
5464.0,0.8729,0.6257,1.4986000000000002
5465.0,0.8786,0.6109,1.4895
5466.0,0.9196,0.623,1.5426
5467.0,0.8721,0.6128,1.4849
5468.0,0.8697,0.6257,1.4954
5469.0,0.9121,0.6207,1.5328
5470.0,0.8719,0.6211,1.4929999999999999
5471.0,0.9145,0.6097,1.5242
5472.0,0.8589,0.6069,1.4658
5473.0,0.8789,0.6169,1.4958
5474.0,0.8786,0.6207,1.4993
5475.0,0.9169,0.6316,1.5485000000000002
5476.0,0.9062,0.63,1.5362
5477.0,0.8551,0.616,1.4710999999999999
5478.0,0.8953,0.6174,1.5127
5479.0,0.8865,0.6177,1.5042
5480.0,0.869,0.6274,1.4964
5481.0,0.8575,0.619,1.4765000000000001
5482.0,0.9092,0.6182,1.5274
5483.0,0.8952,0.6074,1.5026000000000002
5484.0,0.8904,0.6183,1.5087
5485.0,0.8934,0.6138,1.5072
5486.0,0.8885,0.5989,1.4874
5487.0,0.8925,0.6058,1.4983
5488.0,0.8801,0.6134,1.4935
5489.0,0.9047,0.6147,1.5194
5490.0,0.8979,0.5954,1.4933
5491.0,0.876,0.6115,1.4875
5492.0,0.8529,0.614,1.4668999999999999
5493.0,0.8851,0.5985,1.4836
5494.0,0.8629,0.6151,1.478
5495.0,0.9038,0.6163,1.5201
5496.0,0.8799,0.6231,1.5030000000000001
5497.0,0.9127,0.609,1.5217
5498.0,0.8962,0.6158,1.512
5499.0,0.8753,0.6015,1.4768
5500.0,0.8953,0.6067,1.502
5501.0,0.9319,0.6242,1.5560999999999998
5502.0,0.8865,0.6334,1.5198999999999998
5503.0,0.8814,0.6226,1.504
5504.0,0.8443,0.6224,1.4667
5505.0,0.8723,0.6062,1.4785
5506.0,0.9333,0.6228,1.5561
5507.0,0.8795,0.6403,1.5198
5508.0,0.9094,0.6239,1.5333
5509.0,0.9035,0.6281,1.5316
5510.0,0.9048,0.6153,1.5201
5511.0,0.8809,0.6257,1.5066000000000002
5512.0,0.8732,0.6321,1.5053
5513.0,0.8757,0.6395,1.5152
5514.0,0.918,0.6445,1.5625
5515.0,0.8969,0.6231,1.52
5516.0,0.8597,0.6282,1.4879
5517.0,0.8738,0.6268,1.5006
5518.0,0.8981,0.6077,1.5058
5519.0,0.874,0.6286,1.5026000000000002
5520.0,0.8543,0.6092,1.4634999999999998
5521.0,0.8424,0.6276,1.4700000000000002
5522.0,0.839,0.6321,1.4710999999999999
5523.0,0.9054,0.6316,1.537
5524.0,0.8523,0.6164,1.4687
5525.0,0.8776,0.6262,1.5038
5526.0,0.862,0.6111,1.4731
5527.0,0.8817,0.6171,1.4988000000000001
5528.0,0.8835,0.6302,1.5137
5529.0,0.9032,0.6277,1.5309
5530.0,0.9154,0.6342,1.5495999999999999
5531.0,0.9283,0.6106,1.5389
5532.0,0.8421,0.619,1.4611
5533.0,0.8589,0.6235,1.4824000000000002
5534.0,0.8926,0.644,1.5366
5535.0,0.9231,0.6328,1.5559
5536.0,0.8964,0.6217,1.5181
5537.0,0.8785,0.627,1.5055
5538.0,0.844,0.6284,1.4724
5539.0,0.901,0.6246,1.5256
5540.0,0.8983,0.6165,1.5148000000000001
5541.0,0.8817,0.6239,1.5056
5542.0,0.8924,0.6205,1.5129000000000001
5543.0,0.8842,0.6068,1.491
5544.0,0.8911,0.6208,1.5119
5545.0,0.8727,0.6033,1.476
5546.0,0.867,0.6328,1.4998
5547.0,0.8781,0.6156,1.4937
5548.0,0.8939,0.6238,1.5177
5549.0,0.8869,0.6033,1.4902
5550.0,0.8633,0.6195,1.4828000000000001
5551.0,0.8636,0.62,1.4836
5552.0,0.8769,0.6237,1.5006
5553.0,0.8858,0.6176,1.5034
5554.0,0.8699,0.6163,1.4862
5555.0,0.8909,0.609,1.4999
5556.0,0.9096,0.6244,1.5339999999999998
5557.0,0.9125,0.6198,1.5323
5558.0,0.9051,0.6036,1.5087000000000002
5559.0,0.871,0.6353,1.5063
5560.0,0.8303,0.6229,1.4532
5561.0,0.8417,0.6348,1.4765000000000001
5562.0,0.8666,0.6325,1.4990999999999999
5563.0,0.8633,0.6228,1.4861
5564.0,0.882,0.6197,1.5017
5565.0,0.8995,0.6119,1.5114
5566.0,0.8921,0.6169,1.509
5567.0,0.906,0.62,1.526
5568.0,0.9147,0.6201,1.5348
5569.0,0.8519,0.6208,1.4727000000000001
5570.0,0.9114,0.6157,1.5271
5571.0,0.847,0.617,1.464
5572.0,0.853,0.6042,1.4571999999999998
5573.0,0.8756,0.6043,1.4799
5574.0,0.8841,0.6196,1.5037
5575.0,0.8653,0.6133,1.4786
5576.0,0.9092,0.6138,1.5230000000000001
5577.0,0.9709,0.6089,1.5798
5578.0,0.8892,0.6112,1.5004
5579.0,0.8843,0.6065,1.4908000000000001
5580.0,0.9229,0.6166,1.5395
5581.0,0.8857,0.6206,1.5063
5582.0,0.906,0.6257,1.5317
5583.0,0.8639,0.6295,1.4933999999999998
5584.0,0.8652,0.6183,1.4834999999999998
5585.0,0.8626,0.6247,1.4873
5586.0,0.8878,0.6088,1.4966
5587.0,0.8841,0.6102,1.4943
5588.0,0.8927,0.6181,1.5108000000000001
5589.0,0.8731,0.6188,1.4919
5590.0,0.9064,0.6191,1.5255
5591.0,0.8897,0.6334,1.5231
5592.0,0.9049,0.6241,1.529
5593.0,0.8812,0.6225,1.5037
5594.0,0.908,0.6069,1.5149
5595.0,0.8546,0.627,1.4816
5596.0,0.8776,0.6345,1.5121
5597.0,0.8992,0.6189,1.5181
5598.0,0.8986,0.615,1.5135999999999998
5599.0,0.8985,0.6227,1.5211999999999999
5600.0,0.9299,0.6304,1.5602999999999998
5601.0,0.9033,0.6244,1.5276999999999998
5602.0,0.8854,0.6198,1.5051999999999999
5603.0,0.8732,0.6259,1.4990999999999999
5604.0,0.8736,0.6233,1.4969000000000001
5605.0,0.8909,0.6332,1.5241
5606.0,0.9085,0.6152,1.5236999999999998
5607.0,0.8824,0.6086,1.491
5608.0,0.8936,0.6138,1.5074
5609.0,0.8554,0.626,1.4814
5610.0,0.8776,0.6254,1.5030000000000001
5611.0,0.8995,0.615,1.5145
5612.0,0.8578,0.6178,1.4756
5613.0,0.918,0.6281,1.5461
5614.0,0.8752,0.6221,1.4973
5615.0,0.8776,0.616,1.4936
5616.0,0.8653,0.6222,1.4874999999999998
5617.0,0.9054,0.6219,1.5272999999999999
5618.0,0.8818,0.6155,1.4973
5619.0,0.8963,0.6055,1.5018
5620.0,0.8793,0.633,1.5123
5621.0,0.8943,0.622,1.5163
5622.0,0.883,0.6225,1.5055
5623.0,0.8753,0.6201,1.4954
5624.0,0.8658,0.6125,1.4783
5625.0,0.8919,0.6081,1.5
5626.0,0.8555,0.6155,1.471
5627.0,0.9044,0.6113,1.5156999999999998
5628.0,0.8702,0.6207,1.4909
5629.0,0.8712,0.6272,1.4984
5630.0,0.9533,0.6178,1.5711
5631.0,0.9046,0.6032,1.5078
5632.0,0.8874,0.6193,1.5067
5633.0,0.8913,0.6049,1.4962
5634.0,0.8745,0.628,1.5025
5635.0,0.8898,0.6267,1.5165000000000002
5636.0,0.869,0.635,1.504
5637.0,0.8841,0.6211,1.5051999999999999
5638.0,0.8602,0.6111,1.4712999999999998
5639.0,0.8659,0.6209,1.4868000000000001
5640.0,0.8791,0.6296,1.5087000000000002
5641.0,0.9047,0.6213,1.5259999999999998
5642.0,0.9359,0.6145,1.5504
5643.0,0.8965,0.6401,1.5366
5644.0,0.8513,0.6177,1.4689999999999999
5645.0,0.8882,0.6277,1.5159
5646.0,0.8783,0.6281,1.5064
5647.0,0.9024,0.6169,1.5192999999999999
5648.0,0.9055,0.6061,1.5116
5649.0,0.8815,0.6157,1.4971999999999999
5650.0,0.9055,0.623,1.5285
5651.0,0.8675,0.6277,1.4952
5652.0,0.8945,0.6116,1.5061
5653.0,0.8884,0.6185,1.5069
5654.0,0.8876,0.6252,1.5128
5655.0,0.8773,0.6145,1.4918
5656.0,0.8676,0.6189,1.4865
5657.0,0.9069,0.6259,1.5328
5658.0,0.896,0.6204,1.5164
5659.0,0.8661,0.6224,1.4885
5660.0,0.8755,0.6246,1.5001
5661.0,0.9037,0.6214,1.5251
5662.0,0.8832,0.625,1.5082
5663.0,0.8823,0.6208,1.5030999999999999
5664.0,0.92,0.6218,1.5418
5665.0,0.8723,0.6215,1.4938
5666.0,0.9065,0.6128,1.5192999999999999
5667.0,0.9121,0.6096,1.5217
5668.0,0.8859,0.616,1.5019
5669.0,0.8686,0.6099,1.4785
5670.0,0.8761,0.6262,1.5023
5671.0,0.8845,0.6251,1.5095999999999998
5672.0,0.869,0.6099,1.4788999999999999
5673.0,0.8943,0.6282,1.5225
5674.0,0.8802,0.6415,1.5217
5675.0,0.9499,0.6358,1.5857
5676.0,0.8963,0.6162,1.5125
5677.0,0.8588,0.6039,1.4627
5678.0,0.91,0.625,1.5350000000000001
5679.0,0.8721,0.6174,1.4895
5680.0,0.8305,0.6199,1.4504000000000001
5681.0,0.8771,0.6136,1.4907
5682.0,0.9395,0.6232,1.5627
5683.0,0.8676,0.601,1.4686
5684.0,0.8667,0.622,1.4887000000000001
5685.0,0.8707,0.6109,1.4816
5686.0,0.9058,0.6222,1.528
5687.0,0.8965,0.6239,1.5204
5688.0,0.8976,0.628,1.5255999999999998
5689.0,0.9201,0.6228,1.5429
5690.0,0.9171,0.6111,1.5282
5691.0,0.8813,0.611,1.4923
5692.0,0.9157,0.6383,1.5539999999999998
5693.0,0.8747,0.6282,1.5029
5694.0,0.8913,0.6158,1.5070999999999999
5695.0,0.8902,0.6249,1.5151
5696.0,0.9059,0.6419,1.5478
5697.0,0.8814,0.6256,1.5070000000000001
5698.0,0.8967,0.6256,1.5223
5699.0,0.9087,0.6125,1.5211999999999999
5700.0,0.9472,0.6416,1.5888
5701.0,0.8823,0.6138,1.4961
5702.0,0.8897,0.6076,1.4973
5703.0,0.893,0.6233,1.5163
5704.0,0.8365,0.6321,1.4686
5705.0,0.8711,0.6244,1.4954999999999998
5706.0,0.9033,0.6096,1.5129000000000001
5707.0,0.9115,0.6186,1.5301
5708.0,0.884,0.6307,1.5147
5709.0,0.8624,0.6088,1.4712
5710.0,0.8498,0.6325,1.4823
5711.0,0.901,0.6294,1.5304
5712.0,0.8776,0.6143,1.4919
5713.0,0.9052,0.6258,1.5310000000000001
5714.0,0.8875,0.6107,1.4982
5715.0,0.8827,0.6135,1.4962
5716.0,0.8814,0.6111,1.4925
5717.0,0.8971,0.601,1.4981
5718.0,0.8757,0.6212,1.4969000000000001
5719.0,1.2088,0.6068,1.8156
5720.0,0.8728,0.6257,1.4985
5721.0,0.9047,0.6224,1.5271
5722.0,0.8916,0.6167,1.5083
5723.0,0.8701,0.5978,1.4679
5724.0,0.9138,0.6001,1.5139
5725.0,0.8751,0.6211,1.4962
5726.0,0.8719,0.605,1.4769
5727.0,0.8718,0.6179,1.4897
5728.0,0.9039,0.6301,1.534
5729.0,0.8845,0.5993,1.4838
5730.0,0.894,0.6094,1.5034
5731.0,0.8887,0.613,1.5017
5732.0,0.8854,0.624,1.5093999999999999
5733.0,0.8716,0.6637,1.5352999999999999
5734.0,0.9037,0.7098,1.6135
5735.0,0.8715,0.6406,1.5121
5736.0,0.9078,0.6425,1.5503
5737.0,0.8656,0.6502,1.5158
5738.0,0.8908,0.6326,1.5234
5739.0,0.9048,0.6359,1.5407000000000002
5740.0,0.8688,0.6262,1.495
5741.0,0.8688,0.644,1.5128
5742.0,0.8857,0.6392,1.5249000000000001
5743.0,0.8767,0.632,1.5087000000000002
5744.0,0.8732,0.6373,1.5105
5745.0,0.8958,0.6286,1.5244
5746.0,0.8885,0.6287,1.5171999999999999
5747.0,0.848,0.629,1.4769999999999999
5748.0,0.9487,0.6167,1.5654
5749.0,0.8662,0.6316,1.4978
5750.0,0.8856,0.6225,1.5081000000000002
5751.0,0.9055,0.6378,1.5433
5752.0,0.8841,0.6223,1.5064
5753.0,0.9081,0.626,1.5341
5754.0,0.906,0.6293,1.5352999999999999
5755.0,0.9008,0.6204,1.5211999999999999
5756.0,0.9029,0.6165,1.5194
5757.0,0.885,0.622,1.5070000000000001
5758.0,0.8792,0.6115,1.4907
5759.0,0.9374,0.6292,1.5666
5760.0,0.8203,0.6144,1.4346999999999999
5761.0,0.8656,0.6158,1.4814
5762.0,0.8915,0.625,1.5165
5763.0,0.8845,0.6266,1.5110999999999999
5764.0,0.8715,0.6136,1.4851
5765.0,0.873,0.6187,1.4917
5766.0,0.9292,0.6215,1.5507
5767.0,0.9074,0.6179,1.5253
5768.0,0.9231,0.6378,1.5609000000000002
5769.0,0.8862,0.6195,1.5057
5770.0,0.8734,0.6183,1.4916999999999998
5771.0,0.9253,0.6289,1.5542
5772.0,0.9036,0.6274,1.531
5773.0,0.9002,0.6136,1.5138
5774.0,0.8957,0.605,1.5007000000000001
5775.0,0.8764,0.6303,1.5067
5776.0,0.9279,0.6172,1.5451
5777.0,0.9,0.6035,1.5035
5778.0,0.8971,0.6148,1.5119
5779.0,0.8782,0.6223,1.5005
5780.0,0.8718,0.6198,1.4916
5781.0,0.9241,0.621,1.5451000000000001
5782.0,0.9048,0.6145,1.5193
5783.0,0.8804,0.6205,1.5009000000000001
5784.0,0.8878,0.6171,1.5049000000000001
5785.0,0.8903,0.6254,1.5156999999999998
5786.0,0.8846,0.6389,1.5235
5787.0,0.9054,0.6131,1.5185
5788.0,0.8787,0.6039,1.4826000000000001
5789.0,0.8977,0.6148,1.5125000000000002
5790.0,0.8706,0.6253,1.4959
5791.0,0.8928,0.626,1.5188000000000001
5792.0,0.8821,0.6164,1.4985
5793.0,0.8968,0.6252,1.522
5794.0,0.8956,0.6185,1.5141
5795.0,0.8696,0.6163,1.4859
5796.0,0.8788,0.6161,1.4949
5797.0,0.8993,0.5991,1.4984
5798.0,0.9224,0.6175,1.5399
5799.0,0.8933,0.6067,1.5
5800.0,0.8397,0.6112,1.4508999999999999
5801.0,0.903,0.6132,1.5162
5802.0,0.8985,0.6081,1.5066
5803.0,0.8975,0.6269,1.5244
5804.0,0.8696,0.6194,1.4889999999999999
5805.0,0.8983,0.6041,1.5024
5806.0,0.9069,0.621,1.5279
5807.0,0.8789,0.6266,1.5055
5808.0,0.8524,0.6065,1.4589
5809.0,0.9039,0.614,1.5179
5810.0,0.8901,0.6196,1.5097
5811.0,0.9274,0.6145,1.5419
5812.0,0.897,0.6248,1.5218
5813.0,0.9002,0.6217,1.5219
5814.0,0.8736,0.6108,1.4844
5815.0,0.8741,0.6116,1.4857
5816.0,0.8831,0.6189,1.502
5817.0,0.8892,0.6186,1.5078
5818.0,0.8938,0.6045,1.4983
5819.0,0.8779,0.6169,1.4948000000000001
5820.0,0.9244,0.6173,1.5417
5821.0,0.8795,0.6377,1.5171999999999999
5822.0,0.8685,0.6305,1.499
5823.0,0.9287,0.623,1.5516999999999999
5824.0,0.8928,0.6168,1.5096
5825.0,0.9065,0.6158,1.5223
5826.0,0.881,0.615,1.496
5827.0,0.9199,0.6165,1.5364
5828.0,0.8615,0.6189,1.4804
5829.0,0.9031,0.6227,1.5258
5830.0,0.8865,0.6167,1.5032
5831.0,0.8877,0.6108,1.4985
